Country Name,Country Code,Series Name,Series Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Germany,DEU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.612,4.104,3.781,3.384,3.163,3.881,3.594,3.12,3.068
Germany,DEU,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..
Ghana,GHA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,49406010054.2663,51072704881.7252,55224351374.4489,58648304058.6438,62465003607.231,62786037290.3279,65973349399.4486,68491885061.4641,70508824388.0172
Ghana,GHA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,17.1499695007878,17.4546347070868,12.3719215507048,7.80876516610703,7.14364003330857,9.88728956269944,9.9710886750444,31.2558951049016,38.1069656296501
Ghana,GHA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.806,5.232,3.369,3.253,3.16,3.313,3.384,3.084,3.063
Ghana,GHA,Deposit interest rate (%),FR.INR.DPST,13.3391666666667,13.0416666666667,14.0625,12.0833333333333,11.5,11.5,11.5,12.0520833333333,11.4166666666667
Gibraltar,GIB,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..
Greece,GRC,GDP (constant 2015 US$),NY.GDP.MKTP.KD,194567373678.099,194505510567.857,197370819841.305,201445880947.483,206033167541.336,187085880547.56,203277224063.029,214952754695.546,219965719224.042
Greece,GRC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-1.73588804765284,-0.825653978390973,1.12125452031419,0.62562141345364,0.253007522038157,-1.24798355581405,1.22382501019854,9.64525981280632,3.46480128513405
Greece,GRC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,24.981,23.514,21.413,19.179,17.045,15.899,14.656,12.426,11.066
Greece,GRC,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..
Greenland,GRL,GDP (constant 2015 US$),NY.GDP.MKTP.KD,2499113022.81675,2616120347.69515,2617499780.41644,2633808516.64035,2708402650.63237,2713483852.17536,2748493505.41834,..,..
Greenland,GRL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..
Greenland,GRL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..
Greenland,GRL,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..
Grenada,GRD,GDP (constant 2015 US$),NY.GDP.MKTP.KD,997007407.407407,1034291535.85512,1080200382.60863,1127312678.42806,1134939081.03144,978809798.804488,1024691294.44286,1099706286.21882,1138923226.80272
Grenada,GRD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.515448031435329,1.65038994431573,0.908458255874249,0.804102313277033,0.598149764736022,-0.740732597045498,1.21951193916838,2.5805392590792,2.69612269814564
Grenada,GRD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..
Grenada,GRD,Deposit interest rate (%),FR.INR.DPST,1.82766666666667,1.54,1.4475,1.38533516666667,1.33825333333333,1.16757316666667,1.17161875,0.890565,0.898937
Guam,GUM,GDP (constant 2015 US$),NY.GDP.MKTP.KD,5799000000,5809553230.20928,5861264058.23476,5812719199.27207,5959409099.18107,5332547224.74977,5442300818.9263,5719850773.43039,..
Guam,GUM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..
Guam,GUM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.9,5.4,5.418,5.449,5.401,6.248,5.991,5.454,5.363
Guam,GUM,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..
Guatemala,GTM,GDP (constant 2015 US$),NY.GDP.MKTP.KD,62186064718.7424,63851284748.839,65817809494.3628,68060138938.4754,70794725855.0224,69530649250.79,75116232449.1983,78271231309.9524,81031694944.9788
Guatemala,GTM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.3887203283955,4.44844199942827,4.42453655182538,3.75186186704508,3.69998398008605,3.21444062197345,4.26105127422813,6.88512823344287,..
Guatemala,GTM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.506,2.583,2.462,2.283,2.193,2.955,2.174,3.051,2.344
Guatemala,GTM,Deposit interest rate (%),FR.INR.DPST,5.46583333333333,5.475,5.37,5.1725,5.00833333333333,4.62833333333333,4.1375,3.90666666666667,4.2075
Guinea,GIN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,8794201742.84609,9745789528.35549,10749606370.4679,11433119223.7578,12075307751.6835,12643401588.6985,13349198344.073,13879482945.938,14815644972.1281
Guinea,GIN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,11.7800825029834,8.17268112275132,8.91435947913097,9.82761701259191,9.47001039253012,10.6016203387167,12.5972882566934,10.4930409984424,7.80497591927973
Guinea,GIN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.224,5.013,4.826,4.787,5.018,6.018,5.827,5.267,5.244
Guinea,GIN,Deposit interest rate (%),FR.INR.DPST,3.91083333333333,3.84083333333333,3.81916666666667,3.105,3.28916666666667,3.3275,3.325,..,..
Guinea-Bissau,GNB,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1152384166.79638,1213536542.70894,1271652706.03289,1319485332.4773,1392722780.6646,1413547808.38589,1500942899.13729,1570073804.59512,1651706154.16341
Guinea-Bissau,GNB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.47672048910494,1.50312055861088,1.69111461822289,0.381324702791081,0.24660026814783,1.14000939393213,2.24248879577659,9.39383877456591,..
Guinea-Bissau,GNB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.157,3.123,3.066,3.127,2.413,2.89,3.031,2.666,2.65
Guinea-Bissau,GNB,Deposit interest rate (%),FR.INR.DPST,6.99833333333333,6.925,6.49,..,..,..,..,..,..
Guyana,GUY,GDP (constant 2015 US$),NY.GDP.MKTP.KD,4279840193.7046,4442793237.23993,4608708975.07815,4813377725.77348,5071030135.73162,7275896377.20418,8735443232.30197,14268000140.0066,19090957594.0449
Guyana,GUY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-1.00173432776374,0.836008061506207,1.90465615515584,1.28284288443528,2.08723089162013,0.99333702283873,5.03285574626702,6.11505550109935,2.82110335099641
Guyana,GUY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,13.004,13.257,13.462,13.627,13.172,15.334,14.557,12.013,12.025
Guyana,GUY,Deposit interest rate (%),FR.INR.DPST,1.11458333333333,1.16666666666667,1.05,0.994444444444442,0.878472222222222,0.847222222222222,0.795138888888889,0.775,0.775
Haiti,HTI,GDP (constant 2015 US$),NY.GDP.MKTP.KD,14849629308.6025,15118774099.5928,15498296353.5977,15756778637.9976,15485274058.243,14973407477.2561,14704149691.2104,14456828250.6294,14187369712.6764
Haiti,HTI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.73184069658997,11.5029073942666,10.6800887242584,12.4814111170435,18.7037825672506,22.7963113642528,16.8415240198785,33.98393194707,36.8135162780854
Haiti,HTI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,13.724,13.852,13.881,13.878,14.057,15.546,15.28,14.635,14.556
Haiti,HTI,Deposit interest rate (%),FR.INR.DPST,4.28583333333333,5.635,5.40916666666667,6.13166666666667,7.88833333333333,5.3675,4.93916666666667,3.04833333333333,4.69583333333333
Honduras,HND,GDP (constant 2015 US$),NY.GDP.MKTP.KD,20979791685.416,21796529142.7732,22852116284.6356,23730778960.5382,24338200129.3672,22156260473.8169,24940257609.6892,25973672631.7766,26904206369.3728
Honduras,HND,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.15783117980923,2.72461223295289,3.93436084442044,4.34734937777528,4.36587159819267,3.46841177951184,4.48087963413445,9.08963911525025,6.66325180347457
Honduras,HND,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.147,6.727,5.528,5.648,5.698,10.982,8.506,8.774,6.07
Honduras,HND,Deposit interest rate (%),FR.INR.DPST,9.70041916666667,8.64420583333333,8.25449166666667,8.29833333333333,8.41833333333333,8.13,5.80403808341248,4.275925,5.93527833333333
"Hong Kong SAR, China",HKG,GDP (constant 2015 US$),NY.GDP.MKTP.KD,309385622601.348,316116094447.437,328116190362.994,337457421078.426,331813812733.896,310097369914.178,330112320112.002,317952397986.884,328370191789.519
"Hong Kong SAR, China",HKG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.99084819322581,2.40930743862224,1.49387243939522,2.40613432046534,2.88320853773996,0.2509620210808,1.56875834445922,1.88136707196853,2.09660511249089
"Hong Kong SAR, China",HKG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.314,3.392,3.124,2.805,2.917,5.808,5.174,4.318,2.949
"Hong Kong SAR, China",HKG,Deposit interest rate (%),FR.INR.DPST,0.01,0.01,0.01,0.0441666666666667,0.138333333333333,0.0583333333333333,0.02,0.0516666666666667,0.49
Hungary,HUN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,125174166987.372,127929252772.234,133394359768.376,140547430034.099,147383974295.866,140770787502.349,150710923361.943,157618619387.289,156187937314.849
Hungary,HUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.0616446800641672,0.394769306686392,2.34824281150154,2.85024792594646,3.33858635382008,3.32674385766738,5.11096534382855,14.6081439492433,17.1249659678737
Hungary,HUN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.813,5.115,4.156,3.708,3.419,4.25,4.045,3.609,4.107
Hungary,HUN,Deposit interest rate (%),FR.INR.DPST,1.1125032961,0.580953226616667,0.120096355691667,0.0643224296,0.104764135675,0.467145774525,1.0140479751,8.36367683543333,13.1175665841917
Iceland,ISL,GDP (constant 2015 US$),NY.GDP.MKTP.KD,17517210519.0912,18621440660.0019,19402600566.9271,20351227274.147,20729999827.2907,19291243912.7068,20304846331.8777,22130761184.0171,23245527336.2072
Iceland,ISL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.63305558181326,1.69692761997751,1.76041559180596,2.68291768267392,3.01397179156053,2.84792401518665,4.44423970189739,8.3087551155892,8.73630299937298
Iceland,ISL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.979,2.978,2.742,2.704,3.507,5.478,6.029,3.789,3.518
Iceland,ISL,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..
India,IND,GDP (constant 2015 US$),NY.GDP.MKTP.KD,2103588360044.94,2277267041550.36,2432016068497.75,2588974770244.57,2689205295885.31,2533830417086.54,2779348258938.77,2973542414790.52,3215973434046.11
India,IND,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.90697344127256,4.94821634062141,3.32817337461298,3.9388264669163,3.72950573539129,6.62343677628535,5.13140747176369,6.69903414079852,5.64914318907925
India,IND,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.631,7.601,7.618,7.652,6.51,7.859,6.38,4.822,4.172
India,IND,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..
Indonesia,IDN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,860854232717.718,904181621813.478,950021694198.768,999178586345.587,1049330234035.85,1027656193922.98,1065709127435.86,1122270779856.21,1178924195856.71
Indonesia,IDN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.36312113115612,3.5258051568793,3.80879806953157,3.1983464156241,3.03058664969487,1.9209680056685,1.56012990525673,4.20946383402165,3.67013142377007
Indonesia,IDN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.514,4.301,3.783,4.387,3.59,4.255,3.827,3.462,3.308
Indonesia,IDN,Deposit interest rate (%),FR.INR.DPST,8.33666666666667,7.1658935677562,6.51833333333333,6.12916666666667,6.68833333333333,5.50416666666667,3.66583333333333,3.21,4.63416666666667
"Iran, Islamic Rep.",IRN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,409191686496.677,445262288195.34,457544871772.728,449135162389.142,435344072056.544,449842285446.341,471073841462.031,488864564083.075,513527246086.276
"Iran, Islamic Rep.",IRN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,12.4846815611533,7.24542548952979,8.04492437660278,18.0141183371874,39.9073455697784,30.5941390387295,43.3890162681514,43.4884641742179,44.5791857572797
"Iran, Islamic Rep.",IRN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,11.166,12.618,12.232,12.195,10.74,9.687,9.282,9.085,9.041
"Iran, Islamic Rep.",IRN,Deposit interest rate (%),FR.INR.DPST,16.3,12.8,..,..,..,..,..,..,..
Iraq,IRQ,GDP (constant 2015 US$),NY.GDP.MKTP.KD,166774104959.102,189767872908.426,186314571374.742,191221819559.378,201765390224.362,177479307669.569,180145367592.813,193908133926.674,188215848693.258
Iraq,IRQ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.39333028780309,0.556521397155511,0.18405889884769,0.367441488936849,-0.198965380023928,0.574162679425795,6.04186489058044,4.99476596381044,4.35835351089586
Iraq,IRQ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.842,10.82,13.02,13.49,14.109,15.778,16.173,15.511,15.447
Iraq,IRQ,Deposit interest rate (%),FR.INR.DPST,4.85666666666667,4.77975490196079,..,..,..,..,..,..,..
Ireland,IRL,GDP (constant 2015 US$),NY.GDP.MKTP.KD,302391428540.035,306088582898.588,336849348481.597,362262415044.573,380522434249.483,407759845120.691,474043708510.292,514903922802.965,486429697970.113
Ireland,IRL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.330959783371788,0.0201247735963237,0.362173038229378,0.471130713712916,0.937842961189274,-0.326183651280033,2.34034113447044,7.82945736434105,6.29942487419125
Ireland,IRL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.908,8.374,6.713,5.741,4.95,5.623,6.364,4.501,4.288
Ireland,IRL,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,7084800892.22284,7577357763.77277,7792384795.57871,7964861187.42612,7985161928.93659,7279527750.17696,7558904135.25498,..,..
Isle of Man,IMN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..
Israel,ISR,GDP (constant 2015 US$),NY.GDP.MKTP.KD,302722655203.465,315943412203.594,329445006817.89,342868164572.703,355846209596.501,350634465931.993,383397426954.248,408204664808.542,418095492045.796
Israel,ISR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.601291007162392,-0.551552352993558,0.25941497450575,0.794075660242718,0.84978312826417,-0.61441235846577,1.51020047690539,4.39359665912654,4.22535211267609
Israel,ISR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.176,4.723,4.14,3.917,3.731,4.169,4.812,3.695,3.596
Israel,ISR,Deposit interest rate (%),FR.INR.DPST,0.4571263641119,0.48386616508166,0.519110927979151,0.562406321366628,0.649679924050967,0.548620954155922,0.442195922136307,0.435595899820328,..
Italy,ITA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1845428048839.1,1868241619898.42,1898202609756.92,1913894038939.75,1922107755102.45,1751650987476.49,1908092024347.85,1997042745688.22,2010974774790.36
Italy,ITA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.0387903996579733,-0.09401665691575,1.22653316645812,1.13748763600391,0.611246943765304,-0.13770757391651,1.87378325762481,8.20128991161718,5.62219442195901
Italy,ITA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,11.896,11.688,11.211,10.61,9.951,9.164,9.497,8.069,7.627
Italy,ITA,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..
Jamaica,JAM,GDP (constant 2015 US$),NY.GDP.MKTP.KD,14188936958.4343,14384066492.0877,14527493336.382,14802051873.2326,14934129346.6919,13452615560.5656,14071627509.4333,14806380332.6868,15132129801.7169
Jamaica,JAM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.69154228855725,2.35102197485846,4.37839864991561,3.73663882152163,3.90510000865872,5.2267777929352,5.86278242801063,10.3495688391272,6.47413734662063
Jamaica,JAM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.825,8.634,7.399,5.47,4.987,6.501,5.188,4.083,4.4
Jamaica,JAM,Deposit interest rate (%),FR.INR.DPST,3.89465196431901,3.55582802276644,3.71069502900073,3.01690729913837,2.55122543814244,2.45844586368569,2.58532166290237,4.05833333333333,5.81666666666667
Japan,JPN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,4444930651964.18,4478437728055.55,4553466417292.21,4582763011477.35,4564332550094.45,4375044252274.51,4487015645273.13,4529854841042.58,4605911988191.95
Japan,JPN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.795279630579839,-0.127258844489754,0.484199796126385,0.989094598021848,0.46877615938395,-0.024995834027731,-0.233352779398264,2.49770278172255,3.26813365933163
Japan,JPN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.385,3.132,2.822,2.467,2.351,2.809,2.828,2.6,2.6
Japan,JPN,Deposit interest rate (%),FR.INR.DPST,0.40625,0.300416666666667,0.320666666666667,..,..,..,..,..,..
Jordan,JOR,GDP (constant 2015 US$),NY.GDP.MKTP.KD,38587017887.3239,39356512808.3494,40330034782.8485,41103996749.7366,41823826702.478,41362613665.9359,42874682706.305,44009762561.5966,45188463506.0246
Jordan,JOR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.876851359704049,-0.778430463054142,3.32389447576097,4.46231108475481,0.761514047265601,0.333294350628378,1.34609377243118,4.22915568897117,2.08486986327134
Jordan,JOR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,13.075,15.275,18.12,18.257,16.801,19.213,19.837,18.2,17.969
Jordan,JOR,Deposit interest rate (%),FR.INR.DPST,3.49916666666667,3.02666666666667,3.43333333333333,4.37833333333333,4.93416666666667,4.075,3.43666666666667,3.82916666666667,5.58111111111111
Kazakhstan,KAZ,GDP (constant 2015 US$),NY.GDP.MKTP.KD,184388404706.042,186416677156.152,194059760924.352,202016211108.857,211106940610.612,205829267103.2,214679925583.069,221549683201.099,232848717043.771
Kazakhstan,KAZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.67828585615244,14.3610942386247,7.44266321306792,6.16366247577751,5.33356098916669,6.71815454861464,8.04147134028396,15.0278644440851,14.7249900200331
Kazakhstan,KAZ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.93,4.96,4.9,4.85,4.8,4.89,5.546,4.86,4.821
Kazakhstan,KAZ,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..
Kenya,KEN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,70120446896.8359,73074983895.0953,75879571212.3885,80165208728.3956,84264984851.3549,84035138346.859,90413816676.9795,94807911027.625,100075318170.786
Kenya,KEN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.58215429284779,6.29724953814625,8.00564967709945,4.6898064677633,5.23963795764792,5.40516207933392,6.10793603659176,7.65986268272224,7.67139634029402
Kenya,KEN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.762,2.757,3.541,4.284,5.014,5.619,5.693,5.707,5.567
Kenya,KEN,Deposit interest rate (%),FR.INR.DPST,9.18894521073093,8.6886255727196,7.67412325789829,8.29270021657508,7.50607030577308,6.968703291374,6.68697378755183,7.1451755018279,9.16769017629068
Kiribati,KIR,GDP (constant 2015 US$),NY.GDP.MKTP.KD,191559398.175292,205137185.020505,212828044.805228,220233266.373554,227422251.262382,226144100.8008,245417596.374769,255002019.364619,265519808.540098
Kiribati,KIR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.572015743634256,1.91731090233378,0.355520888546828,0.564030491493476,-1.81307995302947,2.5532455441463,2.05361676773907,5.34595440908904,9.28307374517721
Kiribati,KIR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..
Kiribati,KIR,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.896,2.931,2.846,2.757,2.782,2.948,3,2.805,2.831
"Korea, Dem. People's Rep.",PRK,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1466038936206.43,1509241369553.54,1556927899270.75,1602194079769.04,1638146960195.06,1626525694049.93,1696543311942.81,1740868427277.01,1764487367948.7
"Korea, Rep.",KOR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.70633177245575,0.971685739912168,1.94433230786366,1.47583935002645,0.383000303608136,0.537288023411737,2.49833333333339,5.08951365062842,3.5974562502901
"Korea, Rep.",KOR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.546,3.65,3.653,3.824,3.746,3.931,3.639,2.857,2.675
"Korea, Rep.",KOR,Deposit interest rate (%),FR.INR.DPST,1.80916666666667,1.5575,1.67,2.02583333333333,1.8525,1.16083333333333,1.19666666666667,3.12166666666667,3.84416666666667
Kosovo,XKX,GDP (constant 2015 US$),NY.GDP.MKTP.KD,6295848422.71573,6646638934.14947,6967382841.60846,7204735953.90435,7547450874.83231,7144396206.5298,7912108452.01596,8250627929.71309,8586232700.23679
Kosovo,XKX,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.536929392740659,0.273169431045468,1.48823430592319,1.05379773654991,2.67599202639893,0.198227922994854,3.35369139207997,11.5805104542012,4.94432438791283
Kosovo,XKX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..
Kosovo,XKX,Deposit interest rate (%),FR.INR.DPST,0.904166666666667,1.00905833333333,1.035125,1.30986666666667,..,..,..,..,..
Kuwait,KWT,GDP (constant 2015 US$),NY.GDP.MKTP.KD,114585555830.916,117938413874.778,112380894485.055,115463873883.03,118077764579.78,112389452571.326,114930360168.746,121664370029.182,117235268788.392
Kuwait,KWT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.27170166092133,3.19839776658374,2.17183298510006,0.543133148199567,1.09184802655856,2.101729548274,3.42362947609188,3.98064961990313,3.64216403030709
Kuwait,KWT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.2,2.16,2.227,2.204,2.251,3.557,3.002,2.174,2.127
Kuwait,KWT,Deposit interest rate (%),FR.INR.DPST,1.899,1.624425,1.61905833333333,1.66856666666667,1.88970833333333,1.62339166666667,1.40133333333333,1.603425,2.498675
Kyrgyz Republic,KGZ,GDP (constant 2015 US$),NY.GDP.MKTP.KD,6678177511.66313,6967733666.77765,7297999868.50301,7572252145.25549,7920623120.2686,7354379549.41978,7759385792.10421,8455209116.53133,8975322159.94048
Kyrgyz Republic,KGZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.50331838993384,0.388838296895799,3.1753098637994,1.54266145238436,1.13362257718804,6.32542296338078,11.9050398185147,13.9229093174176,10.7532770416742
Kyrgyz Republic,KGZ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.338,3.474,3.57,3.67,4.295,4.63,4.096,4.043,3.991
Kyrgyz Republic,KGZ,Deposit interest rate (%),FR.INR.DPST,2.45836864142959,2.42149745998442,2.75319573753385,2.41963009776535,1.54381916794072,1.36800095873995,1.28829309792138,1.40261855343995,1.29911114522338
Lao PDR,LAO,GDP (constant 2015 US$),NY.GDP.MKTP.KD,14426380125.6488,15439521179.3987,16503694943.2856,17534839203.1116,18491844275.7106,18584864138.19,19054754737.3799,19570648221.6862,20303702352.295
Lao PDR,LAO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.27735427102992,1.59691227583204,0.825478607568026,2.04039266890201,3.32255881256925,5.10407262959919,3.75562036658877,22.9562225132056,31.2301341732646
Lao PDR,LAO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.494,2.881,3.268,2.9,2.537,2.361,2.066,1.209,1.188
Lao PDR,LAO,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..
Latvia,LVA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,26344565876.8902,27016796437.5492,27935083671.9621,29139005014.4504,29335802644.3992,28318076426.6769,30285399223.0726,30834377325.2508,31360657012.7125
Latvia,LVA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.174242243625186,0.140633334505327,2.93036312374665,2.53445424186598,2.81140920075615,0.219064904842156,3.27582937431156,17.3102830198815,8.93804623316637
Latvia,LVA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.873,9.643,8.715,7.412,6.312,8.098,7.513,6.815,6.465
Latvia,LVA,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..
Lebanon,LBN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,49929337836.8159,50705514062.8608,51163399287.7034,50199119756.2008,46727888410.6848,36728167162.8739,34156740537.1604,33944395264.1769,..
Lebanon,LBN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-3.74914524799629,-0.783359624361508,4.32135218303191,6.07698907889607,3.00538949390383,84.8643330472041,154.756096023393,171.205491336641,221.341644023365
Lebanon,LBN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.306,9.786,10.251,10.745,11.301,13.284,12.669,11.6,11.543
Lebanon,LBN,Deposit interest rate (%),FR.INR.DPST,5.9775,5.92833333333333,6.2625,7.72333333333333,9.69666666666667,..,..,..,..
